filename,chroma_stft,spectral_centroidzero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
rock.00013.wav,0.42922059387438566,1758.4013514379446,0.05579065393518518,-204.95214595540784,89.86610352715424,36.70503289526419,67.94049132038707,2.693712362114146,32.901268209506235,-7.086419610994749,20.68775850866946,-3.7264354711360945,16.436571756080053,-12.939661326345735,10.141726203259438,-12.073534779563328,6.164491852171096,-8.55965396610543,2.370383109832437,-8.064304094040178,-2.040282322702581,2.3787638248179337,6.802954511884109,rock
rock.00014.wav,0.3714359094020973,2313.2276354168703,0.10118046513310185,-238.14768052780747,92.05729311175102,-8.20072277122176,52.7743124795636,-8.348267248376754,24.783740973162523,-13.327605935486813,17.592711817936618,-3.8959588954666553,9.511457209536355,-10.837259561263455,6.396914191472707,-5.615614859318193,5.307169388600004,-6.6806379214641955,1.551301668933823,-8.945763777782897,-3.3506404258916507,-5.7743949711428275,-2.898325867120176,rock
rock.00015.wav,0.3135880292006065,2040.3425412913857,0.09035237630208333,-180.3463010044468,102.74353100527092,-18.85685175866581,40.469867743266704,-9.20272505519738,6.467726650164269,-11.564673840558237,9.119055488526804,-9.009194555489843,3.5862121222402927,-13.915847744624413,6.626292976801938,-10.24516169162249,5.575512068867188,-5.353728785487654,-4.041114212670131,-7.093429528776083,-9.426682663485584,-4.439938276171743,1.8427227610546522,rock
rock.00016.wav,0.46098290568656475,2459.9042763322573,0.1376274956597222,-19.636016261742196,98.98219494273836,-32.49486279644439,50.422001798791726,-15.315865354759364,24.142282770008524,-20.348359139577255,24.451848166210556,-18.431345591251787,20.099273939678074,-15.128382084447843,13.98327080530249,-12.485526269058676,5.807420168073383,-7.853840745782213,3.354432863730676,-10.407744095138595,2.7978538666932784,-3.4504931066270585,3.0179935851829915,rock
rock.00017.wav,0.37716588370957,2288.1810243559075,0.13196252893518517,-51.37763066119011,105.38696384091105,-44.86561029243444,46.74796691185534,-18.849352491266163,23.76540243288974,-18.91541686653649,18.042976550631867,-21.633886281553647,17.79482617344664,-17.273046924945636,9.280211502727754,-15.079493939415366,-0.019719359374696585,-12.695865634537594,2.3082877555512007,-11.622065800788185,0.9734404338901451,-4.699430480381319,0.568094470386846,rock
rock.00018.wav,0.49077574615289754,2379.309769274507,0.12629078052662038,-67.50676973168949,100.42268422990743,-25.76426904605984,49.05978322529395,-6.631072433670263,29.72805353483764,-18.93736862528135,21.109310384803706,-16.449868271081364,18.34262950750299,-15.49068493979602,11.84459874895044,-11.861167361641836,6.067063726618138,-8.227019995796717,6.192784976212494,-8.369358726545414,3.97870129955416,-2.9054585700133826,0.32655648093331463,rock
rock.00019.wav,0.34734362998977975,2302.612889610519,0.11457203052662036,-114.72004944196807,102.371874833745,-37.81206885483374,35.43957425614707,-19.192736528860095,29.892803122080867,-24.20951226591106,16.293396218536955,-27.75242489603855,4.483974960355782,-26.85339322670977,-2.0061111767732087,-19.181666625057847,-1.72457808021681,-16.6910131980882,-0.9802845368173578,-7.152313519242693,5.922582353475499,-5.823970104243575,1.6546729725949643,rock
rock.00020.wav,0.43028734531163787,2494.3903310239266,0.1587840892650463,-19.273226986097868,103.10557852311312,-39.80575537096471,40.14773659650461,-27.088355769598852,19.531387350190002,-22.07527078201181,15.929377249468208,-22.385591640061918,22.310584252043125,-18.95120123520579,8.998256156985557,-12.995388090846287,2.2092612345586797,-8.909864085636956,4.753001535995508,-9.687724308126622,2.317046273857503,-2.262671460753037,-1.0146485182974747,rock
rock.00021.wav,0.398412643339719,2271.6583852806484,0.1398654513888889,-57.72277024625682,108.67960908656072,-40.88581232039951,41.615109252726356,-21.63194740138472,18.88814570442022,-12.759451339825738,17.769603745008354,-30.831465224436915,21.38593072691482,-19.538593341165136,6.80914153846225,-7.932897989701535,0.18039058195860203,-13.813559549738468,6.647671250298612,-11.618435999247144,2.165559946990347,-1.8593558292956975,-1.3763804344748005,rock
rock.00022.wav,0.361363968878438,2574.472082090396,0.17127595124421297,-57.93427173582994,86.64472110140058,-56.03028493158011,28.499031631031308,-33.33101416888069,20.301474124166404,-13.705808484375636,13.183742316470713,-25.164509673951382,16.407043750154887,-18.267822944382033,4.392103084211065,-15.76545236231161,2.2637933627911417,-8.562926274880095,1.8917419386288903,-11.29424996925198,-5.977484993237925,-4.95283411944579,0.6877667023033012,rock
rock.00023.wav,0.34138127478334124,3097.0230537300995,0.1804470486111111,-39.97971989415205,77.88035513565191,-15.983459267302896,44.405439553777754,-33.14048343012284,34.17453328433532,-19.850432908287182,25.330510752307404,-31.071742891468066,21.46207409313648,-15.348291329106317,11.356818445607528,-12.629160428952728,-3.5166510667798017,-14.028374362241737,-0.0674000460513145,-11.014015659620725,13.403025369247652,1.6563742792864464,9.042564486689802,rock
rock.00024.wav,0.3846138627536027,2638.4735221708875,0.20437056929976852,-80.67707753988816,71.8439276622586,-79.81805786007368,28.000530993065265,-38.39070399071094,11.815204276789402,-23.635717877439042,6.415926274903853,-24.253779982178617,7.191581908490736,-21.754396139222973,1.4398906345570541,-18.764798814449573,-2.307690898635743,-13.1213523249398,-4.208205468369173,-7.905458644825762,3.5397723069579152,-4.0772579223129055,3.152381407337011,rock
rock.00025.wav,0.41120055057790117,2502.0460190755352,0.1593040183738426,-49.763605320749186,97.70323961398054,-44.743724529562954,41.446586272398186,-33.832187957303574,18.29915469978721,-18.42577713571714,16.704238382180286,-25.351180004027423,19.65744919455001,-19.775000413176574,10.933918991714396,-13.780748280667055,2.186519145328613,-8.632606086114691,6.375992704203138,-10.72226268067512,2.167431433945087,-3.3212205253569604,-4.246570436365391,rock
rock.00026.wav,0.42356924541801005,2192.451216039222,0.10969826027199074,-55.3338853147923,111.96655063501495,-30.189968766932655,43.34738494232161,-16.524957828960208,33.19536539876011,-17.157597515204124,22.17267669403847,-19.228025210266793,17.99260969203529,-14.045889074135099,12.094561806276172,-12.447878558289695,6.212514968113563,-9.609869657428122,5.177243530894352,-9.282851435595646,3.678649181417102,-2.9896229012105957,1.1303997665258527,rock
rock.00027.wav,0.4994753531468097,2694.1510891267426,0.1373562282986111,-105.01349667639695,77.95065304150354,-10.011115214523825,34.71753330353383,4.290892633620424,20.0664927478148,-3.1245228601395336,16.90869860638886,-6.85495790085454,12.323582901462917,-0.269753053124802,-1.115699457233409,3.968843439740528,-4.717044526066217,1.1819287493659365,5.085783077968601,-2.6191777627881887,-0.6052475215403887,-0.20012893782201963,-4.156532648320111,rock
rock.00028.wav,0.437704651566988,1904.1973438864065,0.09569408275462964,-99.35485784786043,110.17619804129234,-37.49551693249644,49.34601443696108,15.135230891398498,17.913492013345962,7.77066647914271,11.108849935832538,2.2982942608749153,6.929724894166831,-11.445845325096634,-4.375243781500917,-4.833809504241043,-2.5607236363148664,-3.9171359452681904,-5.581230360404569,-6.470981820255042,0.5522740194237538,-0.5389353809114117,-8.88259788964029,rock
rock.00029.wav,0.4189144240808595,2505.885835958794,0.10394965277777778,-46.09143718633265,81.9079087562255,-2.7359240126110524,40.040680677499324,-2.6534994049092537,19.15409229610067,-2.166549963422228,6.771979747671018,-4.026205415045352,5.929651199327873,-1.5825328861951562,1.4451504334716185,1.2427633170410957,3.078749813209516,0.9026311225911675,-4.312790959091831,-2.463228763191241,-2.361878529598597,-5.214591322348797,-4.380921826009705,rock
rock.00030.wav,0.39492155489446784,2946.4895140577564,0.10111490885416667,-130.83348368861783,59.683348677335125,30.215965468387484,40.416029011546335,-0.3393979817665381,22.47114534017835,1.1162612972211934,12.116787546681508,-8.662181619341895,6.578666665354829,-2.676347096039996,-2.9236988287683174,-7.664481174446785,-0.5854784378236915,-1.5986060059545883,-2.8778285782842192,-0.6028391672585826,0.3628175301041929,-3.7561066430966843,-2.4567426027657207,rock
rock.00031.wav,0.37784206529582587,2589.84101904456,0.11934859664351852,-126.4647725896175,84.18633771203443,-5.633565091301812,22.381790932198314,-8.393606135282672,-2.922495048592764,-0.570670672636733,-1.3216454526775234,-6.740869837788563,0.7307520528164448,-4.887616359776052,-6.081420934884798,-10.796045375168148,-6.516437521751737,-2.549897833363662,-2.399705230962013,-3.4339304553486585,1.7987564377057252,3.5307488166947008,1.509234798271712,rock
rock.00032.wav,0.40707519544198245,2366.7775082926514,0.1150173611111111,-28.926897442269052,84.82684472924551,-17.124292115522458,38.295254503854686,13.69483842816485,8.625134775687958,1.771866597978774,7.40096053011704,1.770903585014906,1.2491200851562885,-0.14415273874986945,7.843544058617464,-0.9445749481358805,1.3355036003570784,-3.3528392522989403,-4.306315685587378,-6.565107103403917,-1.196982943160823,-5.465293342221382,-0.8336880630795862,rock
rock.00033.wav,0.27836592756866596,1690.151180649234,0.09447111906828703,-140.54217390947673,130.19696373550101,-33.47770745001276,24.68906965793774,3.7759262716041198,4.98208896268349,-14.111987008722572,0.8173569452099487,-6.109446048805995,-10.515061713449949,-11.382088075966182,-2.5352055748539244,-2.433546575262849,2.029542710091649,3.97215995421759,6.166406949065503,5.149683416203557,0.278214505979484,-5.4529038198067035,-3.1507182112492247,rock
rock.00034.wav,0.44913660030261926,2703.9207546761145,0.12360975477430555,-51.685988868355395,69.75641933443274,-6.317620396049741,24.210850894122164,8.280154604307242,21.91400578498231,10.314931026726718,10.242572772477873,-3.3356438533007835,11.605642922280609,2.4477590471241912,4.437785232890345,-4.52504943305244,-1.6605764625148869,-3.0502521426750455,-0.4000244112802174,-6.024232403759571,-0.9661510631485494,-5.471649731158051,-0.1957011959261584,rock
rock.00035.wav,0.38295519991897475,1643.5716620370233,0.05877233434606482,-115.32138591741023,123.67903278473231,2.8654280077080205,28.1568177603625,4.467154008145543,14.95643902660075,17.15089371183388,14.95929693351087,-1.2372348166707885,0.5123436790829623,8.32184132864982,2.0884852811754024,2.2191773092171014,-1.3315401963464921,1.7168659272085287,1.062014122475642,1.2444017189740602,-2.2980370876037424,-9.555727935146809,0.8867122517982357,rock
rock.00036.wav,0.42214281123427977,2868.1934511366244,0.14229329427083334,-6.963674057829861,73.40053086146177,-11.169645163868655,23.235994679206105,12.84417285875784,8.52971774276136,-2.4742579436371184,13.080173260995773,-2.0087769321536197,11.422929163610142,0.6361120344792951,5.678307760245183,-5.798930021476919,1.0426721252895055,0.6383098619573085,-2.0319725008267038,-4.059452661110057,-0.19392846298498334,-4.717946371130231,3.3618388692284276,rock
rock.00037.wav,0.45832424053960064,2644.5407936489887,0.14601869936342593,-81.64593403404379,77.02538670742564,-16.291256531107948,40.25561896844364,6.52570865138511,1.7279676114644849,7.052335919588247,9.556108260315565,-7.061843802234085,2.1977022746999957,4.180547457676609,-1.0608402850762215,0.05071245180152962,-4.224444831011838,-4.841538496670201,-2.613598908552534,-7.269097168349015,-6.140183120474207,-3.8605842462679125,-2.8933868158427916,rock
rock.00038.wav,0.42941183397952276,2587.6956655704203,0.10662615740740741,-21.36748662244602,77.2970388891399,-6.785145769915694,13.486031697239914,3.3266883770518296,18.112362184832946,8.282306788593106,15.55650566095787,3.2851329512822236,11.506968571198845,1.697899250494714,3.2522246093995952,-0.189916132794425,6.107090190414577,0.5553741799597284,-1.0924522062680428,-5.221190499528047,-1.4553326203294914,-2.6381022958520677,4.1809356833282925,rock
rock.00039.wav,0.4365412050353432,2818.2054480985785,0.1455394603587963,-67.66257295050649,76.20234831112587,-12.127220581054834,15.853344791195967,27.487825830998503,6.556986678573285,2.276123001600884,3.7450228018776355,5.198284556534754,-2.521788882021992,-0.8088769255108554,1.416949370859748,-5.1705517833318755,-6.392376662413047,-1.172901993107335,2.2766636406020657,0.07835559896417427,-1.0176210370121268,-4.443482608825507,-4.784576819358866,rock
rock.00040.wav,0.45259069222401804,3078.1893074333516,0.1502346462673611,-62.441770078851825,57.47524380810696,-2.0279718702345573,38.35502085171232,9.208279362082742,9.842095779031887,-0.6125721681584503,7.539608269652444,7.0044529384243,2.235160090756381,3.3182517170434687,-1.1881162683155646,-5.559651606654488,-1.820302609703529,-5.054814168376203,-4.980331089345195,-2.0125129959213726,-4.2425151351822485,-3.4223057988234102,-1.8770622377239063,rock
rock.00041.wav,0.3717059988152872,2837.999921968372,0.1466132269965278,-32.21884217893873,74.322856711848,-17.528003476297858,9.343056979280428,15.595028258177203,11.974061132548469,5.043001532224578,0.4424804049757277,4.331868379391332,0.21081965413961876,-0.5903823799733414,-1.325400828559624,-1.38960815005515,2.6210124310501945,2.474739149511647,-5.563256392445145,-5.442601600100478,-2.1035363191183585,-3.9498401016712874,-0.2115807602121377,rock
rock.00042.wav,0.4465761331967954,2629.5911421182823,0.12120677806712964,-82.15479715018813,84.62566065500306,-6.128621553602702,34.647371745224035,15.483093559433618,3.120912856732474,4.875377475735598,0.07501253552380115,4.985022121885519,1.1232470397953185,-5.034926454106729,1.968619587908977,2.8424120266974766,-2.750178685343548,-0.6597082090912659,-0.9827031178545146,-4.491174503912191,-1.0698341510388698,-1.8547105166685431,-6.5171213386552935,rock
rock.00043.wav,0.4536365129706468,3001.3674929295407,0.1617454246238426,-65.61548040935571,67.08694138779289,-21.030262237431977,24.50833477555829,3.7315347954942286,5.789559964553833,9.191919056100163,-2.277085739464119,11.24420640103913,5.261128919214104,1.8351653022512504,1.5489546557176757,-2.3603407989974206,-2.0733818002657127,-2.334873842069856,-1.617288785657281,-3.9597078846750002,-5.098888225853799,1.147659474819066,-1.2863842369334575,rock
rock.00044.wav,0.353641025867,1600.8689085343901,0.05815294053819445,-152.64700697417103,131.11600399962592,9.10102635965625,25.852225221320467,6.537460222808392,11.968801042458018,13.575778269332337,3.3192355082518077,-1.6270517663178548,-7.4196741148777186,-1.7377944279545288,2.963386318382958,-4.655466082824625,-2.338293299632198,1.3608043407484613,-4.4686204569304175,-0.7709961334392598,4.212070904480237,-0.8811912411822118,0.36445718665609245,rock
rock.00045.wav,0.3464536391674822,1341.2077254462993,0.05787489149305555,-236.98721425175864,139.24114418343163,-30.54189478079495,83.35618653292887,3.2566629744625573,-0.43463622417705494,5.180787379509154,-6.909305999591747,2.0341874860217906,-4.529169011295636,-5.633212232887331,-7.209025747180933,-8.321849096712379,-13.140049052748134,-8.32288177996829,-7.802683336701882,-11.288758331367603,-5.545459029904641,-7.136732195384263,-7.402820567614047,rock
rock.00046.wav,0.31074793338457324,2387.6656140136474,0.1300320095486111,-56.98854458737877,93.94574449979963,-18.92910481466655,16.113379059792276,9.303222711726404,13.147033300699567,-3.575317693205357,-3.5961123830874366,-4.152600964849547,4.9281567190574656,1.476990915766642,-2.2790717874616706,-4.310144758425035,0.1859550474642625,-4.058115393919353,-0.3800639016858062,-1.2506704639133106,-3.8620802928270908,0.2474035373087569,4.924950874362995,rock
rock.00047.wav,0.40798704013572806,2925.578414212611,0.14573838975694445,-76.63100625080969,61.773945389766325,-19.774841945516552,30.529414736971344,10.34722614720616,-5.804964251182527,0.5189724577712463,1.6243330462503527,-6.0426643526632615,2.7365815174894315,-0.7729812829007292,-6.13671929782695,0.6011613799790483,-1.1013783449071768,-1.0996747715659254,3.5647978643865508,0.8007568657671706,-0.7345729167579902,-3.4156137324942737,-5.979860234348366,rock
rock.00048.wav,0.31245960409620976,1685.7403189672953,0.08729157624421297,-88.99340397739152,134.0347609384951,-44.8599484346852,41.67316773504382,-7.690574977645472,10.563436732742002,-9.872940447082586,4.355078974670626,-5.050797212872771,-3.026859274750632,-2.3205328495824395,-9.368565014306805,-2.336924899229595,-5.524246148317959,-9.975930644678193,-5.595563200174034,0.764037470579988,-1.6750351140755941,-5.291987294005643,-10.590635133346815,rock
rock.00049.wav,0.35483855144030807,1114.1692347992791,0.04635054976851852,-270.46957575386233,152.7244138274078,1.0855984861352723,39.8783028043434,-0.17839536475711448,-11.772068679025846,1.4603930044263875,9.656865211849045,-2.411561889537035,-12.116995655327358,-2.0637157282632383,-1.08970028345157,-3.93683074647309,-5.2147236813952595,-12.207841430026294,-2.0082467021866712,-0.6212940145244275,-2.1555750941614558,-0.6443455920781408,-5.768114110954929,rock
rock.00050.wav,0.3662046079837656,2175.2133045426212,0.07483136212384259,-66.32302520346784,100.42678637655482,11.724222675114278,26.15149368832021,2.9630590011309725,13.793875696741688,12.937318974256163,4.763421297062883,4.847123529205789,3.981319139461993,2.6216083008255713,4.646532006766324,4.329304885804137,3.9818737632770556,-1.0230655905235795,0.348146992757843,-2.6277248885938915,-0.5225277812815311,-2.0503383674351685,1.2077784643797498,rock
rock.00051.wav,0.3666482190915666,3246.682673119128,0.1495022243923611,-61.44101700599973,62.92961654178593,21.241326303393272,21.191324486795306,-0.4681631532531704,10.788216923212865,5.611690910418396,2.842915318407097,-1.770516104332276,2.97422063657581,3.560707717446474,8.083242099622217,1.654741915342263,-5.134025173513818,-1.7844834583195388,-0.35896510841789364,0.5645767173591734,0.8360339682336445,-1.3197517462770163,-5.191416925111515,rock
rock.00052.wav,0.27343204285061307,2133.7184699346158,0.0810546875,-93.47684807676933,110.56522476198124,-6.010395448791811,14.455602146416707,13.968186678308234,-15.862846077275345,8.974680866535888,-11.482151103801632,-9.815835400994295,1.1398530674555059,-7.746706010349078,-5.883986087662937,-4.002821110529948,-9.704649996076975,-1.748247098080482,-0.6299899389531292,-4.072818974332831,-5.304818776812237,-9.194313532465559,-4.5725135888938535,rock
rock.00053.wav,0.4397859101479417,3459.4952314533152,0.19481291594328703,6.834388448287025,48.8661450930979,-11.765160569280587,19.171060018522965,14.678916550611481,10.544168662852236,7.823542653964207,4.594805111891717,-0.3344648328685093,3.6085669546368653,1.4853628730583674,0.8025759054774432,2.0117887322002765,1.9655427472862916,0.3133224224223554,-1.4843216946383113,-1.1537842057267476,-1.9787790564206547,-4.025367640650377,-2.618670086425322,rock
rock.00054.wav,0.3066019456576704,2579.0027740668556,0.13011338975694445,-166.57080885699173,76.70959504427955,-25.00685546637778,7.422901844270552,0.8161458616969804,1.6130118429127993,-8.749321040448656,-11.063982297040676,-13.063408889001611,-11.782099962980267,-2.0811562126471013,-1.0782379117163883,-5.576664693319477,-4.1491390568413316,-10.015836487843005,-12.960524539124503,-4.599879113320756,3.389458972772621,1.2810021167135959,-8.326478440619606,rock
rock.00055.wav,0.41284177568883473,1799.2792892407194,0.0748291015625,-98.0382879542928,128.74779144844535,0.24928946714163183,10.6338103349477,4.928834403321566,-4.691957418149854,-3.496665885012417,-1.9671677049531076,-6.1654142709146695,-3.517316949754782,-3.6086590612017804,-0.09327811116477866,-2.2470638584454585,-0.4607379518658459,-6.399362201170284,-3.1862630873178355,-6.163578550186541,-3.049402092377701,-2.844964304676923,-1.2526466143158614,rock
rock.00056.wav,0.477856281201448,3102.664588194658,0.1380886501736111,-33.450166979255016,63.08823946063641,10.576018128157735,35.54563065350713,5.279589198719788,12.027170249288314,6.416996158496983,7.996134773315686,-0.6063800792863973,0.9512346106151007,4.290020841576553,-0.8234847752501098,0.7101742499330967,-3.3393391408900435,0.42254164938948047,0.24809769458700892,-0.7068188555787669,2.753996102419465,-2.0721556213988768,0.8274241406186028,rock
rock.00057.wav,0.4043876818893523,3367.7418494459466,0.1679054542824074,-55.571026804741756,68.83536946712826,13.441743228017662,5.073310251178499,9.431107600808373,9.550000761758989,1.3576291032418097,3.194170735926449,0.3321982415352721,-0.4626365985565077,0.820471691646212,-0.7532169575400731,-0.39843643691662434,-3.5911321184759326,1.8174986484372848,2.548827222582702,-1.7340017188060282,-0.6814114337255122,1.623394247252732,1.9037286065803611,rock
rock.00058.wav,0.28085854578100655,3046.44710833495,0.13395634403935186,-129.11110061178238,77.36186641753584,27.85097069305045,3.746797738744004,4.103182366870452,6.945887622974618,0.23329232603131836,3.5179682358223885,-6.569615825883233,2.3482805311823243,-7.652824443151371,-0.9488520180391449,-10.72218482628549,-6.871739923051859,-1.7135855150481216,-8.496594229398923,-1.4486913270856931,1.8002103927442927,-0.6250635633636181,6.4347187815746,rock
rock.00059.wav,0.30780623888550224,2291.4498547936655,0.08728479456018519,-211.44174017402077,99.92388979908358,36.5556696587492,15.524042497817275,13.4072840285427,11.65094354948399,4.368798059776868,3.1536377252230867,-0.3826925002305417,-2.5475772516399826,-1.9203832928613969,0.5859975975626733,-2.91565146865855,-10.459074252229268,-3.7615863796381253,-1.7362384453877704,-6.27483341023359,-3.865918487936259,0.19719903330157093,-2.646467520249004,rock
rock.00060.wav,0.35620771257621914,2978.680785314885,0.13960322627314814,-70.99096909749072,76.43481911908883,1.263294973921353,4.006557918800919,9.339640682399038,9.673997309414968,2.0433967162553435,-0.9082475512441609,1.5860435917416633,-0.007492095748698539,0.9608078551830885,-2.0058662464037744,-3.9330862931736528,-2.260556731252146,2.683200104259315,-1.8901495044991565,1.165069886712452,0.16134890438924446,-5.203761480871155,-3.9912619797837787,rock
rock.00061.wav,0.2858170993481588,2298.2686368106815,0.0806568287037037,-176.49232143452917,95.07759800306397,42.12419138156097,16.186129089216852,6.22093200110305,11.70085551195322,6.139680651992523,-2.389101872355249,-10.62173909874588,-8.719034373499808,-2.827560424675182,-0.0702676147877831,0.3645385012103584,-3.5846302140848447,3.0805269925537404,5.818270362643032,2.9533346789994814,9.43370555862665,4.070170296977602,-2.747818759603086,rock
rock.00062.wav,0.32216290501540223,3164.486929042602,0.13197835286458334,-195.87356563177195,57.61053573866529,38.07860763133771,20.560014495271638,10.689773624141141,10.217653988189086,2.5081757551976733,4.3830677723651155,1.3179430870080304,-0.4502484328524909,-3.1956041841118576,-4.544645186731326,-4.391406599539985,-7.830096039744117,-3.548280029266551,-8.929111891211408,-10.650742914496389,-1.0043059843765627,0.46512816640854904,0.36563978254365465,rock
